,Kurtosis Value
consumer_consent_provided_id,7.455885475756624
issue_id,-0.8560462060877536
submitted_via_id,-0.4051112090297577
product_id,-1.9981136252889042
sub_product_id,0.30908292302325746
bank_state_id,-1.1973546089957623
company_id,-1.297545348534043
