,Kurtosis Value
applicantincome,75.51098138252249
coapplicantincome,57.769848632063876
loanamount,8.607816411545077
loan_amount_term,6.446844363365764
credit_history,-0.20155582270398886
self_employed_id,2.4816210862538908
education_id,-0.20155582270398886
married_id,-1.5876788491976388
dependents_id,-0.4289720211866883
property_area_id,-1.5723800640368133
gender_id,0.7254482252987806
