,Kurtosis Value
test_date_month,-0.5533709718368787
test_date_year,0.0
test_date_day_of_month,-0.9382500852161053
fever_id,7.841655527390454
sore_throat_id,139.75756139551763
sex_id,-0.6390622951693739
headache_id,110.50269980354527
corona_id,12.035310387389618
cough_symptoms_id,1.7662919202382983
shortness_of_breath_id,171.78164084728223
known_contact_id,7.1879876294383696
age_60_above_id,-0.6782974950389944
