,Kurtosis Value
stories,0.38565461821009395
nr_of_rms,3.0578048270804463
fin_sqft,0.8849775685971277
units,17.96160301964175
bdrms,0.8869479901394999
fbath,0.20941075953788824
hbath,0.5822041080919336
lotsize,-0.1573705331805626
sale_price,0.2484216333813265
proptype_id,1.5642351569254518
year_built_id,-1.217283616969514
nbhd_id,-1.1287087991864246
district_id,-1.2113990228193954
house_style_id,-1.4532520352837013
