,Kurtosis Value
age,-1.2429734800690269
bmi,-0.3653859427070749
children,0.19191982540325325
charges,1.527761413515616
smoker_id,0.16533536037051055
sex_id,-2.002741510361066
region_id,-1.3319856469003992
